html_page_name,page_id,page_constant,page_mapping,action_id,action_constant,action_mapping,occurrences,distinct_quests,button_text_samples_zh
select4_1_1_2,2042,HTML_PAGE_SELECT4_1_1_2,exact,2052,HACTION_SELECT4_1_1_4,exact,2,2,回答说是第三个。
select4_1_1_3,2047,HTML_PAGE_SELECT4_1_1_3,exact,2037,HACTION_SELECT4_1_1_1,exact,1,1,布里特拉大人向着那里出发了。
select4_1_1_3,2047,HTML_PAGE_SELECT4_1_1_3,exact,2042,HACTION_SELECT4_1_1_2,exact,3,3,东张西望。 | 回答说是第一个。
select4_1_1_3,2047,HTML_PAGE_SELECT4_1_1_3,exact,2052,HACTION_SELECT4_1_1_4,exact,2,2,回答说是第三个。
select4_1_1_4,2052,HTML_PAGE_SELECT4_1_1_4,exact,10255,HACTION_SET_SUCCEED,exact,2,2,结束对话。
select4_1_2,2057,HTML_PAGE_SELECT4_1_2,exact,2036,HACTION_SELECT4_1_1,exact,2,2,点头。
select4_1_2,2057,HTML_PAGE_SELECT4_1_2,exact,2037,HACTION_SELECT4_1_1_1,exact,1,1,布里特拉大人向着那里出发了。
select4_1_2,2057,HTML_PAGE_SELECT4_1_2,exact,2042,HACTION_SELECT4_1_1_2,exact,1,1,东张西望。
select4_1_2,2057,HTML_PAGE_SELECT4_1_2,exact,2047,HACTION_SELECT4_1_1_3,exact,1,1,装作没听见。
select4_1_2,2057,HTML_PAGE_SELECT4_1_2,exact,2078,HACTION_SELECT4_1_3,exact,2,2,回答说是第二个。
select4_1_2,2057,HTML_PAGE_SELECT4_1_2,exact,2099,HACTION_SELECT4_1_4,exact,2,2,回答说是第三个。
select4_1_3,2078,HTML_PAGE_SELECT4_1_3,exact,2036,HACTION_SELECT4_1_1,exact,3,3,孩子，在进行劝慰时，最好能抱着他。 | 点头。
select4_1_3,2078,HTML_PAGE_SELECT4_1_3,exact,2057,HACTION_SELECT4_1_2,exact,3,3,女王就被囚禁在那里。 | 回答说是第一个。
select4_1_3,2078,HTML_PAGE_SELECT4_1_3,exact,2099,HACTION_SELECT4_1_4,exact,2,2,回答说是第三个。
select4_1_4,2099,HTML_PAGE_SELECT4_1_4,exact,2037,HACTION_SELECT4_1_1_1,exact,2,2,点头。
select4_2,2120,HTML_PAGE_SELECT4_2,exact,10003,HACTION_SETPRO4,exact,2,2,结束对话。
select4_2,2120,HTML_PAGE_SELECT4_2,exact,10004,HACTION_SETPRO5,exact,1,1,打开箱子。
select4_2,2120,HTML_PAGE_SELECT4_2,exact,10040,HACTION_SETPRO41,exact,2,2,拿出第四种料理。
select4_2,2120,HTML_PAGE_SELECT4_2,exact,1008,HACTION_FINISH_DIALOG,exact,29,29,结束对话。 | 结束对话 | 继续听。 | 结束任务。 | 放弃观察。
select4_2,2120,HTML_PAGE_SELECT4_2,exact,10255,HACTION_SET_SUCCEED,exact,2,2,结束对话。
select4_2,2120,HTML_PAGE_SELECT4_2,exact,2035,HACTION_SELECT4_1,exact,4,4,温泉中，它很想把身子浸泡在其中，让骨肉熔化。 | 是达弥努吗 | 回答只要打破城门就可以了。 | 回答说只要攻破城门就行了。
select4_2,2120,HTML_PAGE_SELECT4_2,exact,2121,HACTION_SELECT4_2_1,exact,4,4,点头。 | 继续听。
select4_2,2120,HTML_PAGE_SELECT4_2,exact,2205,HACTION_SELECT4_3,exact,4,4,火焰所包围着的漆黑地下，据说它就被埋在那里。 | 回答只要打倒守护神将就行了。 | 请求帮助寻找头目的女儿。 | 回答说只要打倒守护神将就行了。
select4_2_1,2121,HTML_PAGE_SELECT4_2_1,exact,10003,HACTION_SETPRO4,exact,1,1,说做好了移动到马邦塔那里去的准备。
select4_2_1,2121,HTML_PAGE_SELECT4_2_1,exact,2122,HACTION_SELECT4_2_1_1,exact,1,1,询问任务。
select4_2_1,2121,HTML_PAGE_SELECT4_2_1,exact,2142,HACTION_SELECT4_2_2,exact,2,2,"""如果出去就洗一下手？"""
select4_2_1,2121,HTML_PAGE_SELECT4_2_1,exact,2163,HACTION_SELECT4_2_3,exact,2,2,"""为了生病的人而祈祷？"""
select4_2_1,2121,HTML_PAGE_SELECT4_2_1,exact,2205,HACTION_SELECT4_3,exact,2,2,"""你没力气，所以让我带你出去？"""
select4_2_1_1,2122,HTML_PAGE_SELECT4_2_1_1,exact,10003,HACTION_SETPRO4,exact,1,1,结束对话。
select4_2_2,2142,HTML_PAGE_SELECT4_2_2,exact,2121,HACTION_SELECT4_2_1,exact,2,2,请他再说一遍。
select4_2_3,2163,HTML_PAGE_SELECT4_2_3,exact,2121,HACTION_SELECT4_2_1,exact,2,2,请他再说一遍。
select4_3,2205,HTML_PAGE_SELECT4_3,exact,10003,HACTION_SETPRO4,exact,1,1,结束对话。
select4_3,2205,HTML_PAGE_SELECT4_3,exact,1008,HACTION_FINISH_DIALOG,exact,2,2,结束对话。
select4_3,2205,HTML_PAGE_SELECT4_3,exact,2036,HACTION_SELECT4_1_1,exact,3,3,孩子，在进行劝慰时，最好能抱着他。 | 点头。
select4_3,2205,HTML_PAGE_SELECT4_3,exact,2057,HACTION_SELECT4_1_2,exact,1,1,女王就被囚禁在那里。
select4_3,2205,HTML_PAGE_SELECT4_3,exact,2078,HACTION_SELECT4_1_3,exact,1,1,不停地打瞌睡，头还一点一点的。
select4_3,2205,HTML_PAGE_SELECT4_3,exact,2206,HACTION_SELECT4_3_1,exact,2,2,点头。
select4_3_1,2206,HTML_PAGE_SELECT4_3_1,exact,2227,HACTION_SELECT4_3_2,exact,2,2,"""短暂停止的那件事不是梦？"""
select4_3_1,2206,HTML_PAGE_SELECT4_3_1,exact,2248,HACTION_SELECT4_3_3,exact,2,2,"""在外面睡觉时，羽毛枕头是最好的？"""
select4_3_1,2206,HTML_PAGE_SELECT4_3_1,exact,2290,HACTION_SELECT4_4,exact,2,2,"""外面的事情太累了，如果有需要再叫醒你？"""
select4_3_2,2227,HTML_PAGE_SELECT4_3_2,exact,2206,HACTION_SELECT4_3_1,exact,2,2,请他再说一遍。
select4_3_3,2248,HTML_PAGE_SELECT4_3_3,exact,2206,HACTION_SELECT4_3_1,exact,2,2,请他再说一遍。
select4_4,2290,HTML_PAGE_SELECT4_4,exact,10013,HACTION_SETPRO14,exact,1,1,把研究日志放进箱子。
select4_4,2290,HTML_PAGE_SELECT4_4,exact,2291,HACTION_SELECT4_4_1,exact,4,4,询问自己理解的内容是不是正确的。 | 请求在球中注入祝福的气息。 | 听取有关对抗天族的建议。
select4_4_1,2291,HTML_PAGE_SELECT4_4_1,exact,10003,HACTION_SETPRO4,exact,2,2,结束对话。
select4_4_1,2291,HTML_PAGE_SELECT4_4_1,exact,10012,HACTION_SETPRO13,exact,2,2,结束对话。
select5,2375,HTML_PAGE_SELECT5,exact,10003,HACTION_SETPRO4,exact,2,2,结束对话。
select5,2375,HTML_PAGE_SELECT5,exact,10004,HACTION_SETPRO5,exact,27,27,放进标本箱。 | 装入标本箱。 | 进入血之王座。 | 结束对话。 | 把书捡起来。
select5,2375,HTML_PAGE_SELECT5,exact,10020,HACTION_SETPRO21,exact,1,1,说肚子饿了。
select5,2375,HTML_PAGE_SELECT5,exact,10021,HACTION_SETPRO22,exact,1,1,说肚子疼。
select5,2375,HTML_PAGE_SELECT5,exact,10022,HACTION_SETPRO23,exact,1,1,说“你这个笨蛋！”
select5,2375,HTML_PAGE_SELECT5,exact,1008,HACTION_FINISH_DIALOG,exact,30,30,结束对话。 | 说知道了。 | 点头。
select5,2375,HTML_PAGE_SELECT5,exact,1009,HACTION_SELECT_QUEST_REWARD,exact,1523,1523,报告结果。 | 陈述结果。 | 把贝尔塞蒂的表扬信交给她。 | 转达皮罗梅内斯的话。 | 递给药品。
select5,2375,HTML_PAGE_SELECT5,exact,1013,HACTION_SELECT1_1_1,exact,3,3,点头。
select5,2375,HTML_PAGE_SELECT5,exact,10255,HACTION_SET_SUCCEED,exact,6,6,回答说知道了。 | 대화를 마친다. | 结束对话。 | 点头。 | 告诉他咒语。
select5,2375,HTML_PAGE_SELECT5,exact,20002,HACTION_CHECK_USER_HAS_QUEST_ITEM_SIMPLE,exact,713,713,拿出带来的药材。 | 拿出龙族的命令书。 | 拿出剧毒粉末。 | 拿出材料。 | 拿出巨人记录板。
select5,2375,HTML_PAGE_SELECT5,exact,20004,HACTION_CHECK_AP,exact,3,3,回收AP。
select5,2375,HTML_PAGE_SELECT5,exact,20005,HACTION_CHECK_GOLD,exact,2,2,返还基纳。
select5,2375,HTML_PAGE_SELECT5,exact,2034,HACTION_SELECT4,exact,36,36,"""拿出崇拜者的头巾和50,000基纳。"" | ""拿出闪光的珠子和50,000基纳。"" | ""拿出努考的枯叶和50,000基纳。"" | ""拿出龙族表皮碎片和150,000基纳。"" | ""拿出带回来的东西和200,000基纳。"""
select5,2375,HTML_PAGE_SELECT5,exact,2035,HACTION_SELECT4_1,exact,2,2,点头。
select5,2375,HTML_PAGE_SELECT5,exact,2376,HACTION_SELECT5_1,exact,174,174,说可以去把钥匙拿回来。 | 浏览报告书。 | 报告结果。 | 点头。 | 表示目前还不清楚。
select5,2375,HTML_PAGE_SELECT5,exact,2461,HACTION_SELECT5_2,exact,5,5,我想要交换下衣。 | 我选择守护星之路。 | 我想交换下衣。
select5,2375,HTML_PAGE_SELECT5,exact,2546,HACTION_SELECT5_3,exact,4,4,我想要交换鞋子。 | 我想交换鞋子。
select5,2375,HTML_PAGE_SELECT5,exact,2631,HACTION_SELECT5_4,exact,4,4,我想要交换护肩。 | 我想交换护肩。
select5,2375,HTML_PAGE_SELECT5,exact,2632,HACTION_SELECT5_4_1,exact,4,4,我想要交换手套。 | 我想交换手套。
select5,2375,HTML_PAGE_SELECT5,exact,39,HACTION_CHECK_USER_HAS_QUEST_ITEM,exact,1601,1601,拿出纽特的消化腺。 | 交出天族补给品箱。 | 交出光之魔力石。 | 拿出材料，转达帕伊洛斯的话。 | 拿出拿回来的东西。
select5_1,2376,HTML_PAGE_SELECT5_1,exact,10001,HACTION_SETPRO2,exact,2,2,点头。
select5_1,2376,HTML_PAGE_SELECT5_1,exact,10002,HACTION_SETPRO3,exact,1,1,说知道了。
select5_1,2376,HTML_PAGE_SELECT5_1,exact,10003,HACTION_SETPRO4,exact,3,3,结束对话。
select5_1,2376,HTML_PAGE_SELECT5_1,exact,10004,HACTION_SETPRO5,exact,94,94,结束对话。 | 抓住罗特亚斯的树枝。 | 让她把自己送到地下工房。 | 回答说知道了。 | 做好战斗准备。
select5_1,2376,HTML_PAGE_SELECT5_1,exact,10006,HACTION_SETPRO7,exact,4,4,结束对话。
select5_1,2376,HTML_PAGE_SELECT5_1,exact,10008,HACTION_SETPRO9,exact,2,2,拿出封印的书信。
select5_1,2376,HTML_PAGE_SELECT5_1,exact,10010,HACTION_SETPRO11,exact,2,2,展开翅膀。 | 张开翅膀。
select5_1,2376,HTML_PAGE_SELECT5_1,exact,1008,HACTION_FINISH_DIALOG,exact,9,9,结束对话。 | 结束对话
select5_1,2376,HTML_PAGE_SELECT5_1,exact,1009,HACTION_SELECT_QUEST_REWARD,exact,3,3,继续听。 | 闭上眼睛。 | 点头。
select5_1,2376,HTML_PAGE_SELECT5_1,exact,10255,HACTION_SET_SUCCEED,exact,21,21,结束对话。 | 结束对话 | 交出誓约之石。 | 交出米拉詹特圣骑士之印章。 | 交出发光的圣水。
select5_1,2376,HTML_PAGE_SELECT5_1,exact,2377,HACTION_SELECT5_1_1,exact,38,38,浏览报告书。 | 继续听。 | 点头。 | 查看祭坛下端。 | 我突然对达马希温说的事有点好奇呢。
select5_1,2376,HTML_PAGE_SELECT5_1,exact,2461,HACTION_SELECT5_2,exact,2,2,回答说知道了。 | 知道了。
select5_1_1,2377,HTML_PAGE_SELECT5_1_1,exact,10000,HACTION_SETPRO1,exact,3,3,结束对话。
select5_1_1,2377,HTML_PAGE_SELECT5_1_1,exact,10004,HACTION_SETPRO5,exact,22,22,结束对话。 | 移动到马邦塔的隐匿处。 | 移动到埃尔特内要塞。 | “是，我想体验未来。”
select5_1_1,2377,HTML_PAGE_SELECT5_1_1,exact,10255,HACTION_SET_SUCCEED,exact,2,2,停止查看宝珠。
select5_1_1,2377,HTML_PAGE_SELECT5_1_1,exact,2376,HACTION_SELECT5_1,exact,1,1,我选择剑星之路。
select5_1_1,2377,HTML_PAGE_SELECT5_1_1,exact,2378,HACTION_SELECT5_1_1_1,exact,9,9,浏览报告书。 | 说愿意帮助。 | 先前在这祭坛上的该不会是奥里萨吧？ | 询问计划。 | 说就交给魔族吧。
select5_1_1,2377,HTML_PAGE_SELECT5_1_1,exact,2461,HACTION_SELECT5_2,exact,4,4,先前在这祭坛上的该不会是艾莱休奇卡吧？ | 我选择守护星之路。 | 结束对话。
select5_1_1,2377,HTML_PAGE_SELECT5_1_1,exact,2546,HACTION_SELECT5_3,exact,2,2,先前在这祭坛上的该不会是帕鲁夏吧？
select5_1_1_1,2378,HTML_PAGE_SELECT5_1_1_1,exact,10004,HACTION_SETPRO5,exact,4,4,结束对话。 | 仔细想想。
select5_1_1_1,2378,HTML_PAGE_SELECT5_1_1_1,exact,10255,HACTION_SET_SUCCEED,exact,2,2,说马上就出发。 | 说会去看看。
select5_1_1_1,2378,HTML_PAGE_SELECT5_1_1_1,exact,2383,HACTION_SELECT5_1_1_2,exact,1,1,说会跟他走。
select5_1_1_1,2378,HTML_PAGE_SELECT5_1_1_1,exact,2388,HACTION_SELECT5_1_1_3,exact,1,1,说不跟他走。
select5_1_1_1,2378,HTML_PAGE_SELECT5_1_1_1,exact,2461,HACTION_SELECT5_2,exact,2,2,浏览报告书。
select5_1_1_2,2383,HTML_PAGE_SELECT5_1_1_2,exact,10004,HACTION_SETPRO5,exact,1,1,结束对话。
select5_1_1_3,2388,HTML_PAGE_SELECT5_1_1_3,exact,10005,HACTION_SETPRO6,exact,1,1,结束对话。
select5_2,2461,HTML_PAGE_SELECT5_2,exact,10000,HACTION_SETPRO1,exact,1,1,结束对话。
select5_2,2461,HTML_PAGE_SELECT5_2,exact,10004,HACTION_SETPRO5,exact,5,5,带上马赫罗西的报告书。 | 抓住罗特亚斯的树枝。 | 结束对话。
select5_2,2461,HTML_PAGE_SELECT5_2,exact,10005,HACTION_SETPRO6,exact,2,2,结束对话。 | 是的，想成为守护星。
select5_2,2461,HTML_PAGE_SELECT5_2,exact,1008,HACTION_FINISH_DIALOG,exact,11,11,结束对话。
select5_2,2461,HTML_PAGE_SELECT5_2,exact,1009,HACTION_SELECT_QUEST_REWARD,exact,2,2,说完成了任务。 | 回答说不是。
select5_2,2461,HTML_PAGE_SELECT5_2,exact,2375,HACTION_SELECT5,exact,2,2,再次仔细查看。
select5_2,2461,HTML_PAGE_SELECT5_2,exact,2462,HACTION_SELECT5_2_1,exact,2,2,让我再考虑一下。 | 回答自己变成德布里后又变了回来。
select5_2,2461,HTML_PAGE_SELECT5_2,exact,2546,HACTION_SELECT5_3,exact,1,1,结束对话。
select5_2_1,2462,HTML_PAGE_SELECT5_2_1,exact,2376,HACTION_SELECT5_1,exact,1,1,我选择剑星之路。
select5_2_1,2462,HTML_PAGE_SELECT5_2_1,exact,2461,HACTION_SELECT5_2,exact,1,1,我选择守护星之路。
select5_2_1,2462,HTML_PAGE_SELECT5_2_1,exact,2463,HACTION_SELECT5_2_1_1,exact,1,1,拿出放在怀里的预言书。
select5_2_1_1,2463,HTML_PAGE_SELECT5_2_1_1,exact,10004,HACTION_SETPRO5,exact,1,1,闭上眼睛。
select5_3,2546,HTML_PAGE_SELECT5_3,exact,1008,HACTION_FINISH_DIALOG,exact,1,1,结束对话。
select5_3,2546,HTML_PAGE_SELECT5_3,exact,1009,HACTION_SELECT_QUEST_REWARD,exact,1,1,说明明听到的是笨蛋。
select5_3,2546,HTML_PAGE_SELECT5_3,exact,2375,HACTION_SELECT5,exact,2,2,再次仔细查看。
select5_3,2546,HTML_PAGE_SELECT5_3,exact,2547,HACTION_SELECT5_3_1,exact,2,2,询问守护者的存在目的。 | 询问守护者的信念。
select5_3_1,2547,HTML_PAGE_SELECT5_3_1,exact,2548,HACTION_SELECT5_3_1_1,exact,1,1,这样真的能找到答案吗？
select5_3_1,2547,HTML_PAGE_SELECT5_3_1,exact,2568,HACTION_SELECT5_3_2,exact,1,1,继续听。
select5_3_1_1,2548,HTML_PAGE_SELECT5_3_1_1,exact,10000,HACTION_SETPRO1,exact,1,1,结束对话。
select5_3_2,2568,HTML_PAGE_SELECT5_3_2,exact,10000,HACTION_SETPRO1,exact,1,1,结束对话。
select5_3_2,2568,HTML_PAGE_SELECT5_3_2,exact,1008,HACTION_FINISH_DIALOG,exact,1,1,结束对话。
select5_3_3,2589,HTML_PAGE_SELECT5_3_3,exact,1008,HACTION_FINISH_DIALOG,exact,1,1,结束对话。
select5_4,2631,HTML_PAGE_SELECT5_4,exact,2632,HACTION_SELECT5_4_1,exact,4,4,请求在球中注入祝福的气息。 | 询问守护者的存在目的。 | 听取有关对抗天族的建议。 | 询问守护者的信念。
select5_4_1,2632,HTML_PAGE_SELECT5_4_1,exact,10013,HACTION_SETPRO14,exact,2,2,结束对话。
select5_4_1,2632,HTML_PAGE_SELECT5_4_1,exact,2633,HACTION_SELECT5_4_1_1,exact,1,1,这样真的能找到答案吗？
select5_4_1,2632,HTML_PAGE_SELECT5_4_1,exact,2653,HACTION_SELECT5_4_2,exact,1,1,继续听。
select5_4_1_1,2633,HTML_PAGE_SELECT5_4_1_1,exact,10000,HACTION_SETPRO1,exact,1,1,结束对话。
select5_4_2,2653,HTML_PAGE_SELECT5_4_2,exact,10000,HACTION_SETPRO1,exact,1,1,结束对话。
select5_4_2,2653,HTML_PAGE_SELECT5_4_2,exact,1008,HACTION_FINISH_DIALOG,exact,1,1,结束对话。
select5_4_3,2674,HTML_PAGE_SELECT5_4_3,exact,1008,HACTION_FINISH_DIALOG,exact,1,1,结束对话。
select6,2716,HTML_PAGE_SELECT6,exact,10001,HACTION_SETPRO2,exact,1,1,结束对话。
select6,2716,HTML_PAGE_SELECT6,exact,10005,HACTION_SETPRO6,exact,29,29,放进标本箱。 | 装入标本箱。 | 移动到上层。 | 说知道了。 | 结束察看。
select6,2716,HTML_PAGE_SELECT6,exact,1008,HACTION_FINISH_DIALOG,exact,1675,1675,结束对话。 | 停止查看。 | 结束对话 | 确认包再回来。 | 确认卦的数量后再来。
select6,2716,HTML_PAGE_SELECT6,exact,1009,HACTION_SELECT_QUEST_REWARD,exact,21,21,报告任务。 | 拿出提林斯的指令书。 | 报告结果。 | 向他报告。 | 询问那个力量。
select6,2716,HTML_PAGE_SELECT6,exact,10255,HACTION_SET_SUCCEED,exact,8,8,谈论幻影。 | 把图纸收起来。 | 没有。 | 结束对话。 | 结束对话。！
select6,2716,HTML_PAGE_SELECT6,exact,20002,HACTION_CHECK_USER_HAS_QUEST_ITEM_SIMPLE,exact,1,1,拿出证物。
select6,2716,HTML_PAGE_SELECT6,exact,2717,HACTION_SELECT6_1,exact,122,122,什么时候才能修好呢？ | 交出马赫罗西的报告书。 | 点头。 | 转达迪亚娜的话。 | 让他打开锡兰泰拉回廊。
select6,2716,HTML_PAGE_SELECT6,exact,2718,HACTION_SELECT6_1_1,exact,1,1,仔细观察下半部分。
select6,2716,HTML_PAGE_SELECT6,exact,2802,HACTION_SELECT6_2,exact,1,1,我选择弓星之路。
select6,2716,HTML_PAGE_SELECT6,exact,39,HACTION_CHECK_USER_HAS_QUEST_ITEM,exact,18,18,拿出特伦克的心脏。 | 拿出龙族装备，讲述事情经过。 | 拿出力量结晶体。 | 交出生命的气息。 | 拿出卡尔杜谷的调查书。
select6_1,2717,HTML_PAGE_SELECT6_1,exact,10004,HACTION_SETPRO5,exact,2,2,结束对话。
select6_1,2717,HTML_PAGE_SELECT6_1,exact,10005,HACTION_SETPRO6,exact,65,65,结束对话。 | 移动到扎马努克旅馆。 | 点头。 | 普诺埃……！ | 结束查看。
select6_1,2717,HTML_PAGE_SELECT6_1,exact,10006,HACTION_SETPRO7,exact,5,5,结束对话。 | 是的，想成为杀星。
select6_1,2717,HTML_PAGE_SELECT6_1,exact,1008,HACTION_FINISH_DIALOG,exact,4,4,结束对话。 | 结束对话
select6_1,2717,HTML_PAGE_SELECT6_1,exact,1009,HACTION_SELECT_QUEST_REWARD,exact,2,2,稍作等待。
select6_1,2717,HTML_PAGE_SELECT6_1,exact,10255,HACTION_SET_SUCCEED,exact,6,6,我会记住的。 | 结束对话。 | 搭乘战舰。
select6_1,2717,HTML_PAGE_SELECT6_1,exact,2716,HACTION_SELECT6,exact,1,1,重新查看。
select6_1,2717,HTML_PAGE_SELECT6_1,exact,2718,HACTION_SELECT6_1_1,exact,40,40,询问什么是欧柏利斯克。 | 点头。 | 继续听。 | 壁画上的背景不同。 | 继续听他说。
select6_1,2717,HTML_PAGE_SELECT6_1,exact,2802,HACTION_SELECT6_2,exact,1,1,点头。
select6_1_1,2718,HTML_PAGE_SELECT6_1_1,exact,10000,HACTION_SETPRO1,exact,2,2,瞬间移动到马邦塔那里。 | 移动到泰山那里。
select6_1_1,2718,HTML_PAGE_SELECT6_1_1,exact,10001,HACTION_SETPRO2,exact,3,3,结束对话。 | 继续听。
select6_1_1,2718,HTML_PAGE_SELECT6_1_1,exact,10005,HACTION_SETPRO6,exact,20,20,结束对话。 | 收下军牌。 | 结束调查。 | 移动到伏魔殿。 | 移动到乌尔古伦那里。
select6_1_1,2718,HTML_PAGE_SELECT6_1_1,exact,1008,HACTION_FINISH_DIALOG,exact,6,6,结束对话。
select6_1_1,2718,HTML_PAGE_SELECT6_1_1,exact,1009,HACTION_SELECT_QUEST_REWARD,exact,1,1,接受戒指。
select6_1_1,2718,HTML_PAGE_SELECT6_1_1,exact,10255,HACTION_SET_SUCCEED,exact,9,9,结束对话。 | 交出神圣誓约之石。 | 交出米拉詹特圣骑士之印章。 | 交出圣水。 | 交出潘利尔的犬牙之印章。
select6_1_1,2718,HTML_PAGE_SELECT6_1_1,exact,2717,HACTION_SELECT6_1,exact,1,1,我选择杀星之路。
select6_1_1,2718,HTML_PAGE_SELECT6_1_1,exact,2719,HACTION_SELECT6_1_1_1,exact,5,5,询问提亚马特在这里藏匿了什么。 | 继续听。 | 继续听下去。 | 说会跟雷帕尔走。 | 向他告别。
select6_1_1,2718,HTML_PAGE_SELECT6_1_1,exact,2724,HACTION_SELECT6_1_1_2,exact,1,1,说不跟雷帕尔走。
select6_1_1,2718,HTML_PAGE_SELECT6_1_1,exact,2802,HACTION_SELECT6_2,exact,1,1,我选择弓星之路。
select6_1_1_1,2719,HTML_PAGE_SELECT6_1_1_1,exact,10005,HACTION_SETPRO6,exact,4,4,结束对话。 | 现在马上出发。
select6_1_1_1,2719,HTML_PAGE_SELECT6_1_1_1,exact,2720,HACTION_SELECT6_1_1_1_1,exact,1,1,回答说知道了。
select6_1_1_2,2724,HTML_PAGE_SELECT6_1_1_2,exact,10006,HACTION_SETPRO7,exact,1,1,结束对话。
select6_2,2802,HTML_PAGE_SELECT6_2,exact,10005,HACTION_SETPRO6,exact,2,2,现在马上出发。 | 结束对话。
select6_2,2802,HTML_PAGE_SELECT6_2,exact,10007,HACTION_SETPRO8,exact,1,1,是的，想成为弓星。
select6_2,2802,HTML_PAGE_SELECT6_2,exact,10009,HACTION_SETPRO10,exact,1,1,搭乘战舰。
select6_2,2802,HTML_PAGE_SELECT6_2,exact,1008,HACTION_FINISH_DIALOG,exact,9,9,结束对话。
select6_2,2802,HTML_PAGE_SELECT6_2,exact,10255,HACTION_SET_SUCCEED,exact,1,1,结束对话。
select6_2,2802,HTML_PAGE_SELECT6_2,exact,2803,HACTION_SELECT6_2_1,exact,4,4,继续听。 | 说完成了任务。 | 让我再考虑一下。 | 询问破碎的石棺的事情。
select6_2_1,2803,HTML_PAGE_SELECT6_2_1,exact,10003,HACTION_SETPRO4,exact,1,1,说做好了移动到马邦塔那里去的准备。
select6_2_1,2803,HTML_PAGE_SELECT6_2_1,exact,10005,HACTION_SETPRO6,exact,2,2,结束对话。
select6_2_1,2803,HTML_PAGE_SELECT6_2_1,exact,2717,HACTION_SELECT6_1,exact,1,1,我选择杀星之路。
select6_2_1,2803,HTML_PAGE_SELECT6_2_1,exact,2802,HACTION_SELECT6_2,exact,1,1,我选择弓星之路。
select6_3,2887,HTML_PAGE_SELECT6_3,exact,1008,HACTION_FINISH_DIALOG,exact,7,7,结束对话。
select6_3,2887,HTML_PAGE_SELECT6_3,exact,2888,HACTION_SELECT6_3_1,exact,1,1,询问破碎的石棺的事情。
select6_3_1,2888,HTML_PAGE_SELECT6_3_1,exact,10005,HACTION_SETPRO6,exact,1,1,结束对话。
select6_4,2972,HTML_PAGE_SELECT6_4,exact,2973,HACTION_SELECT6_4_1,exact,3,3,请求在球中注入祝福的气息。 | 询问破碎的石棺的事情。 | 听取有关对抗天族的建议。
select6_4_1,2973,HTML_PAGE_SELECT6_4_1,exact,10005,HACTION_SETPRO6,exact,1,1,结束对话。
select6_4_1,2973,HTML_PAGE_SELECT6_4_1,exact,10255,HACTION_SET_SUCCEED,exact,2,2,结束对话。
select7,3057,HTML_PAGE_SELECT7,exact,10000,HACTION_SETPRO1,exact,1,1,“准备好了。”
select7,3057,HTML_PAGE_SELECT7,exact,10001,HACTION_SETPRO2,exact,2,2,我要重新挑战。
select7,3057,HTML_PAGE_SELECT7,exact,10002,HACTION_SETPRO3,exact,1,1,结束对话。
select7,3057,HTML_PAGE_SELECT7,exact,10006,HACTION_SETPRO7,exact,36,36,移动到索泰利亚圣地村。 | 把研究日志放入箱子。 | 停止查看。 | 盯着提亚马特看。 | 结束察看。
select7,3057,HTML_PAGE_SELECT7,exact,1008,HACTION_FINISH_DIALOG,exact,16,16,结束对话。 | 稍等一下。
select7,3057,HTML_PAGE_SELECT7,exact,1009,HACTION_SELECT_QUEST_REWARD,exact,20,20,拿出提林斯的指令书。 | 报告结果。 | 继续听。 | 拿出巴尔德的指令书。 | 报告结果并转交马邦塔的书信。
select7,3057,HTML_PAGE_SELECT7,exact,10255,HACTION_SET_SUCCEED,exact,6,6,结束调查。 | 结束对话。 | 点头。
select7,3057,HTML_PAGE_SELECT7,exact,3058,HACTION_SELECT7_1,exact,83,83,拿出战舰钥匙。 | 点头。 | 报告结果。 | 转达迪亚娜的话。 | 拿出沉重的标本箱。
select7,3057,HTML_PAGE_SELECT7,exact,3143,HACTION_SELECT7_2,exact,5,5,我选择精灵星之路。 | 我要走职业之路。 | “我要成为守护星。” | 不给他钥匙。 | 我要走追随主神之路。
select7,3057,HTML_PAGE_SELECT7,exact,39,HACTION_CHECK_USER_HAS_QUEST_ITEM,exact,5,5,拿出特伦克的心脏。 | 交出特伦克的心脏。 | 拿出证物。 | 交出酷乐比之精炼蜜袋。 | 拿出书袋。
select7_1,3058,HTML_PAGE_SELECT7_1,exact,10001,HACTION_SETPRO2,exact,1,1,瞬间移动到次元之门前面。
select7_1,3058,HTML_PAGE_SELECT7_1,exact,10002,HACTION_SETPRO3,exact,1,1,准备好了！
select7_1,3058,HTML_PAGE_SELECT7_1,exact,10003,HACTION_SETPRO4,exact,3,3,好的，我马上就出发。 | 结束对话。
select7_1,3058,HTML_PAGE_SELECT7_1,exact,10005,HACTION_SETPRO6,exact,1,1,结束对话。
select7_1,3058,HTML_PAGE_SELECT7_1,exact,10006,HACTION_SETPRO7,exact,36,36,结束对话。 | 移动到名人的殿堂。 | 移动到凯西内尔主神殿。 | 结束查看。 | 移动到沃夫冈那里。
select7_1,3058,HTML_PAGE_SELECT7_1,exact,10008,HACTION_SETPRO9,exact,1,1,是的，想成为魔道星。
select7_1,3058,HTML_PAGE_SELECT7_1,exact,1008,HACTION_FINISH_DIALOG,exact,4,4,结束对话。
